0,1,2
"30.814165000000003,-81.635079",2020-12-29,57
"32.399861,-82.06230500000001",2020-12-29,54
"33.622192999999996,-85.044673",2020-12-29,50
"34.927795,-85.17282",2020-12-29,43
"30.780002000000003,-82.023033",2020-12-29,58
"32.036008,-81.126449",2020-12-29,55
"32.344231,-84.899254",2020-12-29,55
"34.495509000000006,-85.344167",2020-12-29,45
"34.169606,-84.496595",2020-12-29,48
"33.950406,-83.380863",2020-12-29,48
"31.633549,-85.013368",2020-12-29,55
"33.553383000000004,-84.362238",2020-12-29,52
"31.017888,-82.740932",2020-12-29,57
"33.943253999999996,-84.557878",2020-12-29,51
"31.516,-82.84066700000001",2020-12-29,55
"31.180954999999997,-83.768671",2020-12-29,55
"33.516220000000004,-82.165654",2020-12-29,52
"31.149846999999998,-83.424499",2020-12-29,56
"33.379117,-84.736399",2020-12-29,51
"32.707681,-83.934002",2020-12-29,54
"31.947962,-83.77779100000001",2020-12-29,54
"34.882709000000006,-85.497004",2020-12-29,44
"34.401379999999996,-84.104119",2020-12-29,47
"30.888345,-84.57036",2020-12-29,56
"33.789813,-84.248029",2020-12-29,51
"32.212815,-83.175591",2020-12-29,54
"32.16758,-83.784195",2020-12-29,54
"31.573426,-84.167625",2020-12-29,55
"33.724923,-84.73464399999999",2020-12-29,49
"31.331726,-84.916722",2020-12-29,55
"30.708629,-83.057989",2020-12-29,57
"32.291745,-81.299511",2020-12-29,55
"34.126521000000004,-82.87952299999999",2020-12-29,48
"32.58586,-82.307952",2020-12-29,54
"32.169649,-81.90736700000001",2020-12-29,55
"34.901383,-84.313402",2020-12-29,43
"33.427941,-84.512414",2020-12-29,52
"34.255796000000004,-85.183164",2020-12-29,47
"34.19492,-84.144322",2020-12-29,48
"34.377334999999995,-83.186079",2020-12-29,48
"33.836086,-84.39364499999999",2020-12-29,51
"34.677248999999996,-84.483646",2020-12-29,48
"33.235927000000004,-82.609847",2020-12-29,51
"31.202697999999998,-81.486488",2020-12-29,55
"34.498326,-84.908795",2020-12-29,46
"30.882764,-84.214288",2020-12-29,56
"33.549876,-83.166093",2020-12-29,50
"33.951956,-84.057963",2020-12-29,49
"34.56516,-83.54162600000001",2020-12-29,47
"34.275205,-83.844712",2020-12-29,47
"33.255825,-83.00204699999999",2020-12-29,52
"33.76192,-85.18547",2020-12-29,49
"32.699933,-84.895034",2020-12-29,54
"34.355413,-82.96495300000001",2020-12-29,48
"33.309334,-85.1134",2020-12-29,52
"33.475842,-84.175416",2020-12-29,51
"32.571603,-83.66335699999999",2020-12-29,55
"31.604646999999996,-83.280834",2020-12-29,55
"34.132059000000005,-83.584805",2020-12-29,48
"33.356251,-83.72434100000001",2020-12-29,50
"31.848776,-82.600696",2020-12-29,55
"33.063551000000004,-82.407657",2020-12-29,53
"32.794618,-81.950133",2020-12-29,54
"32.701199,-82.679535",2020-12-29,54
"32.962134000000006,-83.54514",2020-12-29,52
"33.080020000000005,-84.1544",2020-12-29,52
"31.035393,-83.090886",2020-12-29,57
"32.516487,-82.92613100000001",2020-12-29,54
"31.681194,-84.173396",2020-12-29,55
"31.827765999999997,-81.578482",2020-12-29,56
"33.781126,-82.44638",2020-12-29,50
"31.778807,-81.733663",2020-12-29,56
"30.857006,-83.280221",2020-12-29,57
"34.524951,-83.986879",2020-12-29,47
"33.459617,-82.46986600000001",2020-12-29,51
"31.47526,-81.407579",2020-12-29,55
"32.325041999999996,-84.038814",2020-12-29,54
"34.104614,-83.24068",2020-12-29,48
"32.380907,-84.523557",2020-12-29,54
"33.008863,-84.67284599999999",2020-12-29,52
"31.159722,-84.73719799999999",2020-12-29,55
"31.216853000000004,-84.172094",2020-12-29,56
"33.038194,-83.906823",2020-12-29,52
"32.167319,-82.533261",2020-12-29,54
"33.600243,-83.485957",2020-12-29,50
"34.782329,-84.792066",2020-12-29,45
"32.492289,-84.930634",2020-12-29,54
"33.569520000000004,-83.896609",2020-12-29,51
"33.875278,-83.45794599999999",2020-12-29,49
"33.916594,-83.14492",2020-12-29,48
"33.905688,-84.816609",2020-12-29,49
"32.584826,-83.82958",2020-12-29,54
"34.455892,-84.442301",2020-12-29,48
"31.314668,-82.240429",2020-12-29,56
"33.103227000000004,-84.366796",2020-12-29,52
"34.010878000000005,-85.176771",2020-12-29,47
"32.275344,-83.48034200000001",2020-12-29,54
"33.317059,-83.339663",2020-12-29,51
"31.859377000000002,-85.077727",2020-12-29,56
"34.87903,-83.407223",2020-12-29,44
"31.760403000000004,-84.758026",2020-12-29,55
"33.426859,-82.049444",2020-12-29,52
"33.642043,-84.020894",2020-12-29,50
"32.241549,-84.306781",2020-12-29,54
"32.722842,-81.627328",2020-12-29,54
"30.972496000000003,-84.868027",2020-12-29,56
"33.258051,-84.273339",2020-12-29,52
"34.556903999999996,-83.28868100000001",2020-12-29,47
"32.069334999999995,-84.76451899999999",2020-12-29,54
"32.059981,-84.221818",2020-12-29,54
"32.703124,-84.582116",2020-12-29,53
"33.5688,-82.88576",2020-12-29,50
"32.043908,-82.052217",2020-12-29,55
"32.560542,-84.21508299999999",2020-12-29,53
"32.01562,-82.892471",2020-12-29,54
"31.772157,-84.42886",2020-12-29,55
"30.868962,-83.948411",2020-12-29,56
"31.454362,-83.515048",2020-12-29,55
"32.183935999999996,-82.36702199999999",2020-12-29,54
"34.938691999999996,-83.782961",2020-12-29,44
"32.387046999999995,-82.589718",2020-12-29,54
"33.036737,-85.031746",2020-12-29,52
"31.700824,-83.636891",2020-12-29,55
"32.703662,-83.416286",2020-12-29,54
"34.874243,-84.002286",2020-12-29,44
"32.907469,-84.324382",2020-12-29,52
"34.83654,-85.293376",2020-12-29,43
"33.795381,-83.784266",2020-12-29,49
"31.22682,-82.383943",2020-12-29,57
"33.407596000000005,-82.66284399999999",2020-12-29,51
"32.962029,-82.77340600000001",2020-12-29,53
"31.611857,-81.919105",2020-12-29,56
"32.049343,-84.56065699999999",2020-12-29,54
"32.146558,-82.751307",2020-12-29,54
"34.601048,-83.744309",2020-12-29,45
"34.792742,-84.965686",2020-12-29,45
"31.975167,-83.40565699999999",2020-12-29,54
"33.755364,-82.753524",2020-12-29,49
"32.8443,-83.239491",2020-12-29,53
"31.535712,-83.861186",2020-12-29,55
"19.672837,-155.421895",2020-12-29,53
"21.372464,-157.913673",2020-12-29,76
"21.188495,-156.979972",2020-12-29,76
"22.021022,-159.442112",2020-12-29,76
"20.863747,-156.49381599999998",2020-12-29,75
"43.611186,-116.304409",2020-12-29,29
"44.848619,-116.375947",2020-12-29,18
"42.869212,-112.423672",2020-12-29,19
"42.306336,-111.341632",2020-12-29,7
"47.271692,-116.63973600000001",2020-12-29,23
"43.217372,-112.355721",2020-12-29,17
"43.541366,-114.29427700000001",2020-12-29,15
"43.899702000000005,-115.993695",2020-12-29,20
"48.235649,-116.630982",2020-12-29,24
"43.494876,-111.997623",2020-12-29,8
"48.705964,-116.302851",2020-12-29,20
"43.699096999999995,-113.29456200000001",2020-12-29,10
"43.350524,-114.756451",2020-12-29,12
"43.611438,-116.627276",2020-12-29,28
"42.643778000000005,-111.65606299999999",2020-12-29,6
"42.482791,-113.74183300000001",2020-12-29,25
"44.185815000000005,-112.278608",2020-12-29,4
"46.485240000000005,-116.185221",2020-12-29,29
"44.285168,-114.04803500000001",2020-12-29,13
"43.115320000000004,-115.68440700000001",2020-12-29,27
"42.0993,-111.872202",2020-12-29,12
"44.014844000000004,-111.61546399999999",2020-12-29,4
"43.884322999999995,-116.506739",2020-12-29,26
"42.852717,-114.75106699999999",2020-12-29,23
"45.974127,-116.10656599999999",2020-12-29,25
"43.691123,-111.969394",2020-12-29,8
"42.698446999999994,-114.46266899999999",2020-12-29,26
"47.73713,-116.832581",2020-12-29,28
"46.742968,-116.93443400000001",2020-12-29,27
"45.127412,-113.86153",2020-12-29,16
"46.238065999999996,-116.25738999999999",2020-12-29,22
"42.973467,-114.32606899999999",2020-12-29,26
"43.819114,-111.794073",2020-12-29,6
"42.613265999999996,-113.712227",2020-12-29,25
"46.394126,-116.95046200000002",2020-12-29,31
"42.181568,-112.30127399999999",2020-12-29,11
"43.376748,-116.68155800000001",2020-12-29,28
"44.020334000000005,-116.894281",2020-12-29,26
"42.775001,-112.829004",2020-12-29,20
"47.514637,-116.085925",2020-12-29,18
"43.692977,-111.125546",2020-12-29,6
"42.558563,-114.504002",2020-12-29,27
"44.758677,-116.073719",2020-12-29,18
"44.297897999999996,-116.919922",2020-12-29,22
"39.943826,-91.328948",2020-12-29,28
"37.149251,-89.289666",2020-12-29,36
"38.884622,-89.432819",2020-12-29,32
"42.293981,-88.851989",2020-12-29,23
"39.964815,-90.746466",2020-12-29,29
"41.382964,-89.42378000000001",2020-12-29,26
"39.12353,-90.63801",2020-12-29,30
"42.071878999999996,-89.963255",2020-12-29,21
"39.979865999999994,-90.319209",2020-12-29,30
"40.128073,-88.233083",2020-12-29,29
"39.525298,-89.254627",2020-12-29,31
"39.351007,-87.800246",2020-12-29,31
"38.716132,-88.490134",2020-12-29,33
"38.587753,-89.472099",2020-12-29,33
"39.487297,-88.258277",2020-12-29,31
"41.865937,-87.757714",2020-12-29,28
"39.00569,-87.748024",2020-12-29,32
"39.275965,-88.28088699999999",2020-12-29,31
"41.927172,-88.72946",2020-12-29,24
"40.171701,-88.908946",2020-12-29,29
"39.766826,-88.279794",2020-12-29,30
"41.849815,-88.071617",2020-12-29,27
"39.635942,-87.71537",2020-12-29,31
"38.402493,-88.04063000000001",2020-12-29,34
"39.094722999999995,-88.576033",2020-12-29,32
"38.997828999999996,-89.033295",2020-12-29,32
"40.527421999999994,-88.217453",2020-12-29,29
"37.962134999999996,-88.953316",2020-12-29,34
"40.521963,-90.119357",2020-12-29,29
"37.770001,-88.238563",2020-12-29,35
"39.372240000000005,-90.373465",2020-12-29,30
"41.345273999999996,-88.347437",2020-12-29,27
"38.092156,-88.55774699999999",2020-12-29,34
"40.425725,-91.203133",2020-12-29,27
"37.478453,-88.290573",2020-12-29,35
"40.828841,-90.9448",2020-12-29,26
"41.348782,-90.134757",2020-12-29,25
"40.763597,-87.834391",2020-12-29,29
"37.747793,-89.27403100000001",2020-12-29,35
"39.003765,-88.159885",2020-12-29,32
"38.308488,-88.91080799999999",2020-12-29,34
"39.072862,-90.32042",2020-12-29,30
"42.411324,-90.305944",2020-12-29,20
"37.474558,-88.882358",2020-12-29,35
"41.918110999999996,-88.331264",2020-12-29,25
"41.148582,-87.85086700000001",2020-12-29,28
"41.663724,-88.37906600000001",2020-12-29,26
"40.937032,-90.328601",2020-12-29,27
"42.313072,-87.96945799999999",2020-12-29,23
"41.350798,-88.895997",2020-12-29,27
"38.718291,-87.748328",2020-12-29,33
"41.810241999999995,-89.398207",2020-12-29,23
"40.907044,-88.573187",2020-12-29,28
"40.140775,-89.36150500000001",2020-12-29,30
"40.469471999999996,-90.669344",2020-12-29,28
"42.271471999999996,-88.34988",2020-12-29,22
"40.494122999999995,-88.954977",2020-12-29,28
"39.851176,-88.947076",2020-12-29,30
"39.19403,-89.87703499999999",2020-12-29,31
"38.801396000000004,-90.018097",2020-12-29,31
"38.590709999999994,-89.01696700000001",2020-12-29,33
"41.043034000000006,-89.315638",2020-12-29,27
"40.286475,-89.898924",2020-12-29,30
"37.178592,-88.714109",2020-12-29,36
"39.99726,-89.79950699999999",2020-12-29,30
"41.214043,-90.687167",2020-12-29,26
"38.358529,-90.171163",2020-12-29,32
"39.198961,-89.505319",2020-12-29,31
"39.718154999999996,-90.231161",2020-12-29,30
"39.631979,-88.614419",2020-12-29,30
"42.028653000000006,-89.256098",2020-12-29,23
"40.742915,-89.638993",2020-12-29,28
"38.058514,-89.323862",2020-12-29,34
"40.007008,-88.581585",2020-12-29,30
"39.621311,-90.859127",2020-12-29,29
"37.39893,-88.54991",2020-12-29,35
"37.199543,-89.13475",2020-12-29,36
"41.229306,-89.270945",2020-12-29,26
"38.055541,-89.809249",2020-12-29,34
"38.725943,-88.08831500000001",2020-12-29,33
"41.489142,-90.504005",2020-12-29,25
"38.550219,-90.000674",2020-12-29,32
"37.754785999999996,-88.536395",2020-12-29,35
"39.772757,-89.652867",2020-12-29,30
"40.13118,-90.568639",2020-12-29,29
"39.645737,-90.462754",2020-12-29,30
"39.396539000000004,-88.802073",2020-12-29,31
"41.098377,-89.792451",2020-12-29,27
"42.324139,-89.644541",2020-12-29,21
"40.602899,-89.534104",2020-12-29,28
"37.468579999999996,-89.23650500000001",2020-12-29,35
"40.149683,-87.65480600000001",2020-12-29,30
"38.431283,-87.789625",2020-12-29,34
"40.890638,-90.636371",2020-12-29,27
"38.359407,-89.39393000000001",2020-12-29,33
"38.406869,-88.422496",2020-12-29,34
"38.089959,-88.19224100000001",2020-12-29,34
"41.780798,-89.82325300000001",2020-12-29,24
"41.565138,-88.057232",2020-12-29,28
"37.755675,-88.974979",2020-12-29,35
"42.307128000000006,-89.06224",2020-12-29,22
"40.771239,-89.29030999999999",2020-12-29,28
"40.753766999999996,-84.93431700000001",2020-12-29,28
"41.098642,-85.12232900000001",2020-12-29,28
"39.216784999999994,-85.902794",2020-12-29,31
"40.575066,-87.291433",2020-12-29,28
"40.469726,-85.34419",2020-12-29,29
"40.013009000000004,-86.398737",2020-12-29,29
"39.236241,-86.20969000000001",2020-12-29,31
"40.578983,-86.600098",2020-12-29,29
"40.747104,-86.33959200000001",2020-12-29,29
"38.371546,-85.732035",2020-12-29,34
"39.469066,-87.124217",2020-12-29,31
"40.298201,-86.51230699999999",2020-12-29,29
"38.313435,-86.42344399999999",2020-12-29,34
"38.696963000000004,-87.098076",2020-12-29,33
"39.14462,-84.920935",2020-12-29,33
"39.319975,-85.49421099999999",2020-12-29,30
"41.378214,-85.034285",2020-12-29,28
"40.20517,-85.401962",2020-12-29,29
"38.357067,-86.91403199999999",2020-12-29,33
"41.637679,-85.906728",2020-12-29,28
"39.640791,-85.14749599999999",2020-12-29,30
"38.321514,-85.855645",2020-12-29,34
"40.152089000000004,-87.271946",2020-12-29,30
"39.401885,-85.070265",2020-12-29,31
"41.059389,-86.220078",2020-12-29,29
"38.30918,-87.546685",2020-12-29,34
"40.525253,-85.644413",2020-12-29,29
"39.052316,-86.992172",2020-12-29,32
"40.002534000000004,-86.059737",2020-12-29,30
"39.811662,-85.824125",2020-12-29,30
"38.233745,-86.097474",2020-12-29,34
"39.772784,-86.41505500000001",2020-12-29,31
"39.928644,-85.403678",2020-12-29,29
"40.470704,-86.132959",2020-12-29,29
"40.870224,-85.487085",2020-12-29,29
"38.925896,-85.942654",2020-12-29,32
"41.075783,-87.149436",2020-12-29,28
"40.428424,-85.033025",2020-12-29,29
"38.758956,-85.43369200000001",2020-12-29,33
"39.005169,-85.648821",2020-12-29,32
"39.553276000000004,-86.113609",2020-12-29,31
"38.698623,-87.45768000000001",2020-12-29,33
"41.266796,-85.830484",2020-12-29,28
"41.6324,-85.46117",2020-12-29,27
"41.526226,-87.40815500000001",2020-12-29,29
"41.631837,-86.790977",2020-12-29,28
"38.846385999999995,-86.49571800000001",2020-12-29,32
"40.11412,-85.708901",2020-12-29,30
"39.791299,-86.13590500000001",2020-12-29,31
"41.347248,-86.27308199999999",2020-12-29,28
"38.678357,-86.848113",2020-12-29,33
"40.730651,-86.073933",2020-12-29,29
"39.162879,-86.537697",2020-12-29,31
"40.035109999999996,-86.90006",2020-12-29,30
"39.512251,-86.39931800000001",2020-12-29,31
"40.994087,-87.380385",2020-12-29,28
"41.413892,-85.391205",2020-12-29,27
"38.954549,-84.911295",2020-12-29,33
"38.562156,-86.49698199999999",2020-12-29,32
"39.315596,-86.79982199999999",2020-12-29,31
"39.758327,-87.227997",2020-12-29,30
"38.009327,-86.705205",2020-12-29,35
"38.424833,-87.233923",2020-12-29,34
"41.513678999999996,-87.105308",2020-12-29,28
"38.013245,-87.823041",2020-12-29,35
"41.050592,-86.685266",2020-12-29,29
"39.646107,-86.835611",2020-12-29,30
"40.168572999999995,-84.997064",2020-12-29,29
"39.159402,-85.218379",2020-12-29,31
"39.623616,-85.47456899999999",2020-12-29,30
"41.6754,-86.228686",2020-12-29,28
"38.698198,-85.762718",2020-12-29,33
"39.536039,-85.789825",2020-12-29,31
"38.015495,-87.011149",2020-12-29,35
"41.282896,-86.631962",2020-12-29,29
"41.649521,-85.010662",2020-12-29,27
"39.103093,-87.39098800000001",2020-12-29,32
"38.819835,-85.023499",2020-12-29,33
"40.41788,-86.886971",2020-12-29,29
"40.308849,-86.050587",2020-12-29,29
"39.618626,-84.919102",2020-12-29,30
"37.996062,-87.551819",2020-12-29,34
"39.763164,-87.44023100000001",2020-12-29,31
"39.460817,-87.387985",2020-12-29,31
"40.858522,-85.80237199999999",2020-12-29,29
"40.312186,-87.326289",2020-12-29,30
"38.012884,-87.352574",2020-12-29,35
"38.572886,-86.08667700000001",2020-12-29,32
"39.842737,-84.949811",2020-12-29,30
"40.770771,-85.194412",2020-12-29,28
"40.755697999999995,-86.81030600000001",2020-12-29,29
"41.163144,-85.47848",2020-12-29,28
"41.344629,-94.479157",2020-12-29,24
"41.006693,-94.70963499999999",2020-12-29,25
"43.25705,-91.417115",2020-12-29,15
"40.739836,-92.86703399999999",2020-12-29,25
"41.676829,-94.925302",2020-12-29,23
"42.06222,-92.017478",2020-12-29,22
"42.490851,-92.370013",2020-12-29,20
"42.026494,-93.895155",2020-12-29,22
"42.743058000000005,-92.37696700000001",2020-12-29,19
"42.486957000000004,-91.901041",2020-12-29,20
"42.679153,-95.181444",2020-12-29,21
"42.707538,-92.75869200000001",2020-12-29,20
"42.400162,-94.625331",2020-12-29,21
"42.038571000000005,-94.867634",2020-12-29,22
"41.365898,-94.979466",2020-12-29,24
"41.757883,-91.137388",2020-12-29,23
"43.135116,-93.246222",2020-12-29,18
"42.749288,-95.593937",2020-12-29,21
"43.038059000000004,-92.344319",2020-12-29,17
"41.036834999999996,-93.78126",2020-12-29,25
"43.127315,-95.159571",2020-12-29,19
"42.860096999999996,-91.322919",2020-12-29,17
"41.852707,-90.335737",2020-12-29,23
"42.027366,-95.35845400000001",2020-12-29,23
"41.645223,-93.92336800000001",2020-12-29,24
"40.765097,-92.415821",2020-12-29,26
"40.71001,-93.821366",2020-12-29,26
"42.482434000000005,-91.383342",2020-12-29,19
"40.833525,-91.141489",2020-12-29,26
"43.389624,-95.133548",2020-12-29,18
"42.493726,-90.759915",2020-12-29,19
"43.394425,-94.75499",2020-12-29,18
"42.820384999999995,-91.855375",2020-12-29,18
"43.074625,-92.75233",2020-12-29,18
"42.755202000000004,-93.240318",2020-12-29,19
"40.747942,-95.623322",2020-12-29,27
"42.029792,-94.375962",2020-12-29,22
"42.380262,-92.748284",2020-12-29,21
"41.669446,-94.431251",2020-12-29,23
"42.407552,-93.76698499999999",2020-12-29,21
"43.092013,-93.705072",2020-12-29,19
"42.436775,-93.215799",2020-12-29,21
"41.662391,-95.80743299999999",2020-12-29,25
"40.981343,-91.537058",2020-12-29,25
"43.361616,-92.231027",2020-12-29,14
"42.746790000000004,-94.215551",2020-12-29,21
"42.391343,-95.50438100000001",2020-12-29,22
"41.702615,-92.039923",2020-12-29,23
"42.139283,-90.56678199999999",2020-12-29,21
"41.678374,-93.070038",2020-12-29,23
"41.013171,-91.964603",2020-12-29,25
"41.679755,-91.55830999999999",2020-12-29,24
"42.136466999999996,-91.198513",2020-12-29,21
"41.325439,-92.17499000000001",2020-12-29,24
"43.147016,-94.22057",2020-12-29,19
"40.55857,-91.396226",2020-12-29,27
"42.009607,-91.647251",2020-12-29,23
"41.22579,-91.259929",2020-12-29,26
"41.021148,-93.31304499999999",2020-12-29,25
"43.385265000000004,-96.218544",2020-12-29,19
"41.347064,-93.989405",2020-12-29,24
"41.31208,-92.64101600000001",2020-12-29,24
"41.35483,-93.04269000000001",2020-12-29,24
"42.031353,-92.93842099999999",2020-12-29,22
"41.04967,-95.695267",2020-12-29,26
"43.336257,-92.803247",2020-12-29,17
"42.063026,-95.985135",2020-12-29,24
"41.035615,-92.827682",2020-12-29,25
"41.008619,-95.16799499999999",2020-12-29,26
"41.464065000000005,-91.078997",2020-12-29,25
"43.126413,-95.690881",2020-12-29,19
"43.386379999999996,-95.680373",2020-12-29,18
"40.747616,-95.188476",2020-12-29,26
"43.099878000000004,-94.690212",2020-12-29,20
"42.747907,-96.20343100000001",2020-12-29,22
"42.745402,-94.700868",2020-12-29,20
"41.623296,-93.641654",2020-12-29,23
"41.278533,-95.79515",2020-12-29,26
"41.709953000000006,-92.62066300000001",2020-12-29,22
"40.733763,-94.23852",2020-12-29,25
"42.375805,-95.088801",2020-12-29,21
"41.563153,-90.567812",2020-12-29,24
"41.665153000000004,-95.320336",2020-12-29,23
"43.079825,-96.16727",2020-12-29,21
"42.026371000000005,-93.601827",2020-12-29,22
"42.065599,-92.542587",2020-12-29,23
"40.755364,-94.673438",2020-12-29,26
"41.053083,-94.318925",2020-12-29,25
"40.745557,-91.939134",2020-12-29,25
"41.016218,-92.418385",2020-12-29,24
"41.400884999999995,-93.588243",2020-12-29,24
"41.361978,-91.695465",2020-12-29,24
"40.740054,-93.312926",2020-12-29,25
"42.480374,-94.179066",2020-12-29,21
"43.34288,-93.66703100000001",2020-12-29,18
"43.281284,-91.814375",2020-12-29,14
"42.483225,-96.344174",2020-12-29,24
"43.36654,-93.252258",2020-12-29,17
"42.732195000000004,-93.755488",2020-12-29,20
"37.896584000000004,-95.367053",2020-12-29,38
"38.250112,-95.264386",2020-12-29,35
"39.555583,-95.181488",2020-12-29,30
"37.212182,-98.557384",2020-12-29,42
"38.394738000000004,-98.757739",2020-12-29,37
"37.845557,-94.749443",2020-12-29,38
"39.801272999999995,-95.550384",2020-12-29,29
"37.727135,-96.98977099999999",2020-12-29,39
"38.358336,-96.55937800000001",2020-12-29,36
"37.111002,-96.231466",2020-12-29,44
"37.115229,-94.75507900000001",2020-12-29,43
"39.768136,-101.73899399999999",2020-12-29,35
"37.290453,-99.87303299999999",2020-12-29,42
"39.356195,-97.12257",2020-12-29,34
"39.53395,-97.637247",2020-12-29,32
"38.247657000000004,-95.739982",2020-12-29,36
"37.236270000000005,-99.365215",2020-12-29,41
"37.174285,-96.997786",2020-12-29,42
"37.439934,-94.731394",2020-12-29,41
"39.804328999999996,-100.490859",2020-12-29,33
"38.881314,-97.149128",2020-12-29,37
"39.788641999999996,-95.07500999999999",2020-12-29,29
"38.941783,-95.251337",2020-12-29,32
"37.914412,-99.354911",2020-12-29,40
"37.421638,-96.23670200000001",2020-12-29,41
"38.88156,-99.32999000000001",2020-12-29,35
"38.721016,-98.262851",2020-12-29,37
"37.97733,-100.86582",2020-12-29,42
"37.751112,-99.994842",2020-12-29,40
"38.602731,-95.260071",2020-12-29,34
"39.03865,-96.83925",2020-12-29,34
"39.047631,-100.374241",2020-12-29,35
"39.359746,-99.85785200000001",2020-12-29,34
"37.580306,-101.34973000000001",2020-12-29,46
"37.726577,-100.412964",2020-12-29,39
"38.487089000000005,-101.763211",2020-12-29,42
"37.85753,-96.226569",2020-12-29,37
"37.979185,-101.76765999999999",2020-12-29,43
"37.215092,-98.051218",2020-12-29,43
"38.047084999999996,-97.385273",2020-12-29,39
"37.500029,-100.89411",2020-12-29,42
"38.083504,-99.867564",2020-12-29,40
"39.400923999999996,-95.751346",2020-12-29,30
"39.210891,-95.397856",2020-12-29,32
"39.775457,-98.201227",2020-12-29,30
"38.928049,-94.73713199999999",2020-12-29,31
"37.954211,-101.237967",2020-12-29,44
"37.608437,-98.097712",2020-12-29,41
"37.598711,-99.257059",2020-12-29,41
"37.258236,-95.260544",2020-12-29,44
"38.503002,-100.487778",2020-12-29,39
"39.238518,-94.95930200000001",2020-12-29,31
"39.036065,-98.175271",2020-12-29,37
"38.237359000000005,-94.801632",2020-12-29,35
"39.098288000000004,-100.92526099999999",2020-12-29,36
"38.416154,-96.17977900000001",2020-12-29,36
"38.381163,-97.647603",2020-12-29,40
"38.326437,-97.124507",2020-12-29,39
"39.800028000000005,-96.573612",2020-12-29,31
"37.292089000000004,-100.394216",2020-12-29,42
"38.590405,-94.83638499999999",2020-12-29,33
"39.454968,-98.174198",2020-12-29,33
"37.139982,-95.695334",2020-12-29,42
"38.698153999999995,-96.588826",2020-12-29,35
"37.047093,-101.83833299999999",2020-12-29,48
"39.829915,-95.96262800000001",2020-12-29,30
"37.624963,-95.39482",2020-12-29,41
"38.492429,-99.898826",2020-12-29,37
"39.820601,-99.878289",2020-12-29,33
"38.698945,-95.711621",2020-12-29,33
"39.424792,-98.707572",2020-12-29,32
"39.096434,-97.681833",2020-12-29,35
"38.178540999999996,-99.147286",2020-12-29,39
"39.757048,-99.349355",2020-12-29,32
"39.258472999999995,-96.316121",2020-12-29,32
"37.645065,-98.731177",2020-12-29,41
"39.807807000000004,-101.053756",2020-12-29,34
"38.050915,-97.933041",2020-12-29,40
"39.818188,-97.659183",2020-12-29,31
"38.321963000000004,-98.20102800000001",2020-12-29,40
"39.189473,-96.633015",2020-12-29,34
"39.314265999999996,-99.31679100000001",2020-12-29,34
"38.525797,-99.28359300000001",2020-12-29,36
"38.904508,-98.82495899999999",2020-12-29,35
"38.815777000000004,-97.60673299999999",2020-12-29,38
"38.482303,-100.913605",2020-12-29,39
"37.678808000000004,-97.344603",2020-12-29,41
"37.052196,-100.9161",2020-12-29,45
"39.035591,-95.705467",2020-12-29,32
"39.367909999999995,-100.467964",2020-12-29,36
"39.349294,-101.726283",2020-12-29,36
"39.770675,-98.809623",2020-12-29,32
"38.006859999999996,-98.736685",2020-12-29,39
"37.566266999999996,-101.756238",2020-12-29,46
"37.190103,-101.322335",2020-12-29,46
"37.304076,-97.406852",2020-12-29,42
"39.38443,-101.04619",2020-12-29,34
"39.004452,-99.881979",2020-12-29,35
"38.984769,-96.177572",2020-12-29,32
"38.888589,-101.765288",2020-12-29,42
"39.782029,-97.054087",2020-12-29,31
"38.494296999999996,-101.349386",2020-12-29,42
"37.512574,-95.741217",2020-12-29,41
"37.8733,-95.739522",2020-12-29,38
"39.104143,-94.707937",2020-12-29,31
"37.107756,-85.279096",2020-12-29,36
"36.747908,-86.208056",2020-12-29,37
"38.028088000000004,-84.923071",2020-12-29,34
"37.04421,-88.97886",2020-12-29,36
"36.996774,-85.931813",2020-12-29,37
"38.139441,-83.73656",2020-12-29,32
"36.687928,-83.701396",2020-12-29,36
"38.9871,-84.679715",2020-12-29,33
"38.202978,-84.246611",2020-12-29,32
"38.431905,-82.66654799999999",2020-12-29,32
"37.635777000000004,-84.799493",2020-12-29,34
"38.702562,-84.070088",2020-12-29,31
"37.520092,-83.37768",2020-12-29,33
"37.770382,-86.410471",2020-12-29,34
"38.022943,-85.655385",2020-12-29,35
"37.218921,-86.680574",2020-12-29,36
"37.127446,-87.87921999999999",2020-12-29,35
"36.620185,-88.305814",2020-12-29,37
"39.035049,-84.44141",2020-12-29,33
"36.854337,-88.94788",2020-12-29,37
"38.668554,-85.139328",2020-12-29,32
"38.313503000000004,-83.03815999999999",2020-12-29,32
"37.303319,-84.92416800000001",2020-12-29,35
"36.810955,-87.478173",2020-12-29,36
"37.986825,-84.182232",2020-12-29,32
"37.169598,-83.746759",2020-12-29,36
"36.713992,-85.135223",2020-12-29,37
"37.332496,-88.095078",2020-12-29,35
"36.778888,-85.38907900000001",2020-12-29,38
"37.747732,-87.094971",2020-12-29,35
"37.196775,-86.255277",2020-12-29,37
"38.122128000000004,-83.106515",2020-12-29,32
"37.706277,-83.988899",2020-12-29,33
"38.020523,-84.496639",2020-12-29,32
"38.388567,-83.708286",2020-12-29,31
"37.552299,-82.73852600000001",2020-12-29,34
"38.196045,-84.867592",2020-12-29,33
"36.538176,-89.03501700000001",2020-12-29,37
"38.764401,-84.842979",2020-12-29,33
"37.649333,-84.57555699999999",2020-12-29,34
